Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS_pred
0.049980,0.011898,1.434595,0.013657,2.806382,0.181851,8.477863,0.155602,0.217035,0.179610,0.000000,0.168098,0.000882,0.100015,0.515254,0.415678,0.264834,85.006766,461.313950,121.281857,27.881537,700.950437
0.049830,0.049380,1.479989,0.152984,2.588463,0.191259,7.782714,0.151083,0.027679,0.172966,0.000000,0.144006,0.000629,0.192124,0.526177,0.411230,0.243206,85.836280,460.891885,109.543955,25.833276,700.819050
0.050102,0.049545,1.374966,0.007580,2.587932,0.180834,7.220355,0.151860,0.024767,0.192513,0.000000,0.164365,0.000252,0.201569,0.498577,0.384204,0.324673,86.585905,459.155805,124.582216,24.269126,700.483940
0.050451,0.048395,1.482563,0.098070,2.587823,0.191570,8.600000,0.156212,0.278319,0.172000,0.000000,0.180999,0.000878,0.208257,0.518857,0.362621,0.220263,84.842721,465.717777,124.406866,25.926163,699.849864
0.050365,0.048828,1.481389,0.017367,2.587945,0.191375,6.417304,0.156601,0.000000,0.172160,0.000000,0.136702,0.000788,0.200806,0.587684,0.422522,0.275646,87.252518,460.981574,122.538898,25.849060,699.787554
0.050114,0.045769,1.500000,0.043954,2.589396,0.191696,7.485664,0.154179,0.038360,0.175015,0.000000,0.163608,0.001083,0.188234,0.502181,0.429706,0.274288,86.166752,472.701311,127.455666,26.056293,699.709592
0.048863,0.024190,1.430648,0.048190,2.590006,0.183317,7.386557,0.155720,0.000000,0.177092,0.000000,0.167525,0.001235,0.195785,0.527028,0.379748,0.243332,86.440764,459.662752,119.967446,27.205624,699.551884
0.050104,0.049264,1.488790,0.074402,2.400995,0.191559,7.174596,0.156628,0.012989,0.172022,0.000000,0.168660,0.000573,0.196210,0.520792,0.375181,0.242809,86.724427,461.057582,122.831139,25.916475,699.071056
0.050090,0.043531,1.479213,0.000000,2.559767,0.189570,7.725396,0.145924,0.048730,0.173696,0.000000,0.167604,0.000724,0.181069,0.465811,0.400406,0.410972,85.957497,452.695901,100.077320,25.763903,698.696437
0.050101,0.049036,1.479985,0.122437,2.588086,0.193796,7.553932,0.128710,0.234397,0.163928,0.000000,0.168157,0.001004,0.191071,0.539212,0.406018,0.310039,85.820089,476.990797,122.535628,25.582518,698.608138
0.049657,0.048566,1.470119,0.018171,2.588701,0.172422,6.951012,0.158000,0.036168,0.179111,0.000000,0.148520,0.000682,0.185642,0.512344,0.423388,0.266408,86.791088,456.702527,124.163382,26.522499,698.376415
