Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS_pred
0.000000,0.000000,2.497564,0.004481,2.596383,0.000000,7.300974,0.000000,0.082618,0.165338,0.000000,0.000000,0.000491,0.237664,0.000000,0.000000,0.000000,87.114487,465.839373,122.782218,23.488666,692.216501
0.000000,0.000000,2.490281,0.162989,2.603512,0.000000,7.209144,0.000000,0.073017,0.151232,0.000000,0.000000,0.000628,0.220798,0.000000,0.000000,0.000000,87.088399,434.251864,123.732094,24.020117,692.037310
0.000000,0.000000,2.494425,0.008093,2.596258,0.000000,7.428961,0.000000,0.522158,0.166019,0.000000,0.000000,0.000516,0.236247,0.000000,0.000000,0.000000,86.547323,460.853627,119.034507,30.903800,691.907593
0.000000,0.000000,2.497546,0.002193,2.596382,0.000000,7.291009,0.000000,0.002457,0.166028,0.000000,0.000000,0.000639,0.253742,0.000000,0.000000,0.000000,87.190005,461.615766,117.081736,24.003801,691.851887
0.000000,0.000000,2.493764,0.003659,2.550292,0.000000,7.457524,0.000000,0.000000,0.166376,0.000000,0.000000,0.000484,0.237764,0.000000,0.000000,0.000000,87.090138,461.611482,129.563658,31.495728,691.459780
0.000000,0.000000,3.059791,0.000433,2.596343,0.000000,7.303652,0.000000,0.053069,0.177868,0.000000,0.000000,0.000516,0.236739,0.000000,0.000000,0.000000,86.571589,456.705342,123.491892,20.527531,691.053651
0.000000,0.000000,2.606531,0.033968,2.597029,0.000000,7.033730,0.000000,0.055773,0.164204,0.000000,0.000000,0.000371,0.216017,0.000000,0.000000,0.000000,87.292376,461.358369,113.400928,24.007678,690.857502
0.000000,0.000000,2.487337,0.003552,3.019483,0.000000,8.458814,0.000000,0.110522,0.188756,0.000000,0.000000,0.000363,0.239366,0.000000,0.000000,0.000000,85.491807,471.873181,124.074994,24.339929,690.797044
0.000000,0.000000,2.488512,0.017268,2.596023,0.000000,7.655394,0.000000,0.060920,0.165978,0.000000,0.000000,0.000600,0.233317,0.000000,0.000000,0.000000,86.781988,459.411854,111.985342,21.477669,690.681302
0.000000,0.000000,2.190375,0.037370,2.596382,0.000000,7.744654,0.000000,0.056116,0.184510,0.000000,0.000000,0.000339,0.237868,0.000000,0.000000,0.000000,86.952387,450.814545,122.731357,24.003702,690.576985
0.000000,0.000000,2.473171,0.002094,2.654256,0.000000,7.204442,0.000000,0.041536,0.149827,0.000000,0.000000,0.000744,0.234668,0.000000,0.000000,0.000000,87.239263,460.727742,121.987714,24.004190,690.371296
0.000000,0.000000,2.497557,0.003292,2.596382,0.000000,7.304113,0.000000,0.054398,0.145228,0.000000,0.000000,0.000369,0.237977,0.000000,0.000000,0.000000,87.160685,469.155751,122.719578,23.729807,689.956834
0.000000,0.000000,2.590457,0.075263,2.390708,0.000000,7.309143,0.000000,0.053112,0.169455,0.000000,0.000000,0.000000,0.235856,0.000000,0.000000,0.000000,87.176007,461.584914,122.737650,24.132712,689.896063
0.000000,0.000000,2.510389,0.002411,2.557339,0.000000,7.414538,0.000000,0.060346,0.185882,0.000000,0.000000,0.000506,0.239139,0.000000,0.000000,0.000000,87.029449,449.828256,122.846661,22.137204,689.653160
0.000000,0.000000,2.454321,0.002036,2.596370,0.000000,7.285198,0.000000,0.054195,0.163505,0.000000,0.000000,0.000743,0.234323,0.000000,0.000000,0.000000,87.209310,445.752481,131.653728,24.004185,689.645222
0.000000,0.000000,2.788166,0.000364,2.596349,0.000000,7.305961,0.000000,0.052831,0.176115,0.000000,0.000000,0.000514,0.236833,0.000000,0.000000,0.000000,86.842867,423.255639,123.643263,21.080378,689.524848
0.000000,0.000000,3.639076,0.018827,3.017784,0.000000,8.600000,0.000000,0.044063,0.165176,0.000000,0.000000,0.000710,0.235932,0.000000,0.000000,0.000000,84.278432,459.708490,122.112479,23.990483,689.435995
0.000000,0.000000,3.973573,0.002642,2.477381,0.000000,7.286706,0.000000,0.055451,0.165989,0.000000,0.000000,0.000131,0.227005,0.000000,0.000000,0.000000,85.811122,452.017798,123.907225,25.415267,689.181336
0.000000,0.000000,3.107298,0.173508,2.600004,0.000000,7.195188,0.000000,0.054277,0.165697,0.000000,0.000000,0.000337,0.246902,0.000000,0.000000,0.000000,86.456790,460.183950,120.998264,24.026306,688.908159
