Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS_pred
0.050771,0.126555,2.476872,0.005602,2.596383,0.191076,7.192784,0.127712,0.006051,0.159385,1.146594,0.564231,0.000808,0.217627,0.288362,0.330122,0.053005,84.466062,477.376696,122.899859,24.741625,685.523566
0.049302,0.053781,2.369053,0.069853,2.688858,0.145426,7.343741,0.102900,0.008371,0.122111,1.123111,0.589680,0.001177,0.177669,0.318449,0.307716,0.109214,84.419589,458.003549,124.122099,28.027909,685.361128
0.050373,0.042864,2.435952,0.053166,2.372994,0.187480,7.322079,0.117189,0.088389,0.175227,1.030184,0.753810,0.000802,0.195916,0.129397,0.302909,0.064282,84.676988,457.583253,119.296381,24.176084,685.214296
0.050774,0.049329,1.954039,0.232100,2.596712,0.191084,6.467885,0.117899,0.013593,0.164294,1.347474,0.657866,0.000544,0.235794,0.296393,0.271649,0.096513,85.256058,454.212170,103.654534,24.393390,685.209575
0.042918,0.047724,4.184382,0.018813,2.474688,0.147634,6.720170,0.111121,0.007832,0.162212,1.014050,0.677770,0.001014,0.175549,0.276755,0.281579,0.105792,83.550000,456.889150,124.063157,25.788317,685.190881
0.050188,0.053264,2.471670,0.160613,2.624167,0.191621,7.262531,0.115932,0.730839,0.109008,1.196956,0.712705,0.000607,0.195261,0.251233,0.267147,0.056258,83.550000,460.495386,120.468098,25.458302,685.035518
0.047763,0.059793,2.247622,0.213821,2.597941,0.231439,7.278532,0.116988,0.016439,0.165869,1.773936,0.585010,0.001607,0.187075,0.363596,0.320659,0.090974,83.700935,460.582522,124.130500,22.300394,684.401496
0.048684,0.132927,2.356309,0.149258,3.242238,0.183083,6.948757,0.125163,0.016860,0.200011,1.157360,1.087640,0.000055,0.183713,0.200946,0.384981,0.032014,83.550000,468.406737,124.126859,27.562075,684.260589
0.024879,0.248095,2.448946,0.017618,2.420495,0.191293,7.481646,0.119345,0.013579,0.168536,1.224342,0.588086,0.000712,0.243356,0.302340,0.304407,0.145497,84.056829,459.979332,124.093745,24.861652,683.955073
0.047356,0.050371,3.742197,0.015915,2.807003,0.178220,6.757270,0.109040,0.011639,0.155533,1.123023,0.623311,0.000930,0.168277,0.264459,0.293316,0.102142,83.550000,492.534964,124.140659,24.222653,683.582029
