Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS_pred
0.046222,0.052845,2.774432,0.000000,2.764759,0.193010,7.277346,0.029873,0.007541,0.161323,0.000000,0.094502,0.001884,0.000000,0.000000,0.000000,0.000000,86.596262,463.025223,125.249345,24.074533,699.821790
0.053352,0.053002,2.466449,0.160712,2.582893,0.192318,7.174425,0.028081,0.015599,0.168566,0.000000,0.084546,0.001372,0.000000,0.000000,0.000000,0.000000,87.018684,455.260699,117.846732,25.703720,699.685823
0.052852,0.051529,2.719788,0.013922,2.548718,0.192930,7.270443,0.040769,0.000000,0.164577,0.000000,0.097574,0.001480,0.000000,0.000000,0.000000,0.000000,86.845417,463.616600,124.153968,24.070517,699.659620
0.057136,0.052730,2.466235,0.012455,2.586579,0.192731,8.454230,0.040826,0.015811,0.154009,0.000000,0.141587,0.001945,0.000000,0.000000,0.000000,0.000000,85.823725,469.721934,121.230037,24.000979,699.153828
0.053382,0.050383,2.465887,0.012262,2.586642,0.192389,7.283226,0.039861,0.016398,0.164381,0.000000,0.080603,0.000977,0.000000,0.000000,0.000000,0.000000,87.053607,466.170767,100.437741,24.189536,698.983521
0.053300,0.052770,2.467329,0.000000,2.586627,0.193015,7.259876,0.038798,0.422472,0.164519,0.000000,0.084857,0.001682,0.000000,0.000000,0.000000,0.000000,86.674754,466.379511,121.705807,24.000053,698.958577
0.060181,0.052820,2.517027,0.013686,2.610041,0.181367,7.283319,0.047586,0.016239,0.161439,0.000000,0.107402,0.001873,0.000000,0.000000,0.000000,0.000000,86.947021,447.048167,120.966977,24.007038,698.077839
0.055093,0.046969,2.531095,0.142709,2.993856,0.192440,7.287476,0.035752,0.025290,0.165246,0.000000,0.084930,0.001869,0.000000,0.000000,0.000000,0.000000,86.437276,463.205911,125.140958,24.010768,698.044208
0.012826,0.052595,2.470656,0.001839,2.645367,0.191968,7.260549,0.024602,0.015860,0.164160,0.000000,0.098352,0.001271,0.000000,0.000000,0.000000,0.000000,87.059954,463.974230,121.725787,26.154039,697.871203
0.041335,0.052675,2.761494,0.030421,2.587037,0.192512,7.428180,0.034203,0.015847,0.164705,0.000000,0.090137,0.001443,0.000000,0.000000,0.000000,0.000000,86.600011,464.042576,125.034786,26.665834,697.777280
0.064135,0.052297,2.482742,0.072977,3.640000,0.192679,7.568408,0.051435,0.086472,0.171332,0.000000,0.090148,0.002418,0.000000,0.000000,0.000000,0.000000,85.524958,439.664651,121.156328,24.791847,697.635683
0.020550,0.068918,2.666596,0.013385,2.586654,0.192453,7.170484,0.036205,0.015456,0.163790,0.000000,0.079454,0.002108,0.000000,0.000000,0.000000,0.000000,86.983946,448.948648,121.781920,24.101204,697.177134
0.053242,0.054214,1.939030,0.000000,3.563886,0.187616,7.029139,0.033025,0.133003,0.164410,0.000000,0.082475,0.001703,0.000000,0.000000,0.000000,0.000000,86.758258,455.273547,126.898005,24.021252,697.034685
0.053316,0.056626,2.467132,0.013196,2.586594,0.206414,7.285478,0.040924,0.363338,0.165146,0.000000,0.137670,0.002048,0.000000,0.000000,0.000000,0.000000,86.622118,464.115210,121.721430,24.950252,696.764512
0.053133,0.052800,2.470642,0.001873,2.586617,0.193035,6.918472,0.048910,0.015863,0.132984,0.000000,0.093803,0.002181,0.000000,0.000000,0.000000,0.000000,87.429687,446.351630,128.881710,23.952717,696.260828
0.054575,0.056389,2.461385,0.012869,2.651031,0.168760,7.314626,0.040497,0.329623,0.177162,0.000000,0.133662,0.001873,0.000000,0.000000,0.000000,0.000000,86.597548,462.989454,121.732345,24.021501,696.025957
0.053319,0.055781,2.497125,0.068379,2.586591,0.186812,7.280423,0.043765,0.091861,0.174450,0.000000,0.081780,0.001922,0.000000,0.000000,0.000000,0.000000,86.877793,478.692817,122.009852,24.000053,695.919941
0.053316,0.056626,2.467132,0.013196,2.586594,0.192747,6.445528,0.040925,0.363350,0.165146,0.000000,0.157541,0.001900,0.000000,0.000000,0.000000,0.000000,87.456000,464.115210,121.721431,24.000053,695.843403
0.072528,0.053620,2.824080,0.010984,2.684088,0.191959,7.473036,0.034861,0.008769,0.164845,0.000000,0.091318,0.001640,0.000000,0.000000,0.000000,0.000000,86.388272,456.510269,121.789457,24.144945,695.759588
0.078206,0.052913,2.603747,0.004841,2.580904,0.192801,7.015814,0.041711,0.122132,0.162099,0.000000,0.140845,0.002034,0.000000,0.000000,0.000000,0.000000,87.001954,438.512837,122.311481,24.168276,695.538089
0.053323,0.052817,2.467043,0.013199,2.216440,0.192737,7.286516,0.041384,0.015858,0.161078,0.000000,0.109578,0.001958,0.000000,0.000000,0.000000,0.000000,87.388070,464.115291,121.658839,24.000052,695.535420
0.056178,0.047823,2.488428,0.191337,2.611759,0.192414,7.307755,0.039305,0.018529,0.163197,0.000000,0.092845,0.001889,0.000000,0.000000,0.000000,0.000000,86.788542,463.393046,121.739448,22.817086,695.385941
0.059427,0.054085,2.447737,0.001611,3.326698,0.190724,7.275168,0.035256,0.033003,0.199586,0.000000,0.102994,0.001700,0.000000,0.000000,0.000000,0.000000,86.272010,437.106823,122.605245,24.262204,694.974969
0.052921,0.052539,2.696686,0.100958,2.586641,0.192002,7.321126,0.032197,0.034268,0.170830,0.000000,0.080329,0.001779,0.000000,0.000000,0.000000,0.000000,86.677724,445.243552,120.768942,23.029575,694.930537
0.053307,0.052784,2.467239,0.002696,2.672756,0.149662,8.544482,0.042153,0.015845,0.153239,0.000000,0.130400,0.002304,0.000000,0.000000,0.000000,0.000000,85.713132,464.115134,121.721457,22.803210,694.920672
0.058114,0.052779,2.467273,0.013193,3.109786,0.192824,7.275009,0.042787,0.118785,0.165862,0.000000,0.084237,0.001746,0.000000,0.000000,0.000000,0.000000,86.417604,464.115111,121.712577,27.594621,694.834743
0.044713,0.023254,2.808412,0.072700,3.410403,0.192122,8.294433,0.029955,0.000000,0.181891,0.000000,0.113413,0.001866,0.000000,0.000000,0.000000,0.000000,84.826841,457.812356,121.661922,24.488694,694.141145
0.053305,0.052779,2.467273,0.013193,2.595861,0.211155,7.231933,0.041970,0.015844,0.163163,0.000000,0.083289,0.001853,0.000000,0.000000,0.000000,0.000000,87.068382,464.115119,121.686824,24.000053,693.734456
0.053302,0.052774,2.467302,0.001053,2.586623,0.229663,7.286134,0.021476,0.015842,0.162736,0.000000,0.085497,0.001937,0.000000,0.000000,0.000000,0.000000,87.035660,464.115089,122.026986,24.000053,693.114766
0.030830,0.048549,2.478828,0.013773,2.646243,0.192810,6.941537,0.041831,0.005709,0.169643,0.000000,0.103390,0.001931,0.000000,0.000000,0.000000,0.000000,87.324926,483.205077,121.659093,24.139454,693.054449
0.053285,0.045824,2.796362,0.049643,2.588460,0.183265,7.288067,0.037493,0.019437,0.189255,0.000000,0.077236,0.001591,0.000000,0.000000,0.000000,0.000000,86.670082,473.522190,123.979581,26.825453,692.922283
