Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS_pred
0.042845,0.054657,2.461492,0.012209,2.659815,0.194803,7.231617,0.000958,0.009090,0.124271,1.186948,0.022949,0.000104,0.204481,0.306411,0.310052,0.096727,85.080572,455.643499,123.380651,28.000000,692.156480
0.042818,0.053751,2.649313,0.008210,2.888142,0.196570,7.310236,0.019483,0.002036,0.153458,1.191251,0.102481,0.000407,0.111497,0.282468,0.297687,0.103688,84.586502,441.952826,121.103533,30.000000,692.025115
0.042210,0.050846,2.389731,0.010873,2.592462,0.193949,7.209242,0.000000,0.011507,0.228025,1.282571,0.252188,0.000528,0.207016,0.315622,0.322539,0.143559,84.747132,479.371557,124.018924,24.000000,691.957661
0.016860,0.067563,2.610630,0.205865,2.585720,0.188385,7.684354,0.012134,0.003905,0.175897,1.019182,0.390366,0.000196,0.226676,0.333224,0.321199,0.190824,83.967021,437.414594,124.185166,29.000000,691.235726
0.000000,0.054135,2.461175,0.012927,2.522724,0.193404,7.229231,0.001616,0.011203,0.170971,1.720960,0.223537,0.000036,0.243058,0.300737,0.326844,0.000000,84.527443,455.220823,124.075841,24.000000,691.207478
0.042618,0.236011,2.497535,0.004856,2.584628,0.193550,6.909313,0.000487,0.011114,0.161672,1.181211,0.211242,0.000000,0.224910,0.338700,0.327894,0.101727,84.972531,460.680230,124.030510,24.000000,691.164082
0.025604,0.054535,1.484094,0.016078,2.942636,0.152781,7.233061,0.000000,0.011131,0.163493,1.356479,0.219665,0.000239,0.233621,0.307492,0.293496,0.123282,85.382314,457.764350,124.040209,30.000000,690.543975
0.017854,0.053632,2.568117,0.152302,2.528233,0.193364,7.504282,0.001026,0.011209,0.162456,1.462742,0.311288,0.000105,0.239900,0.252057,0.325291,0.075361,84.140781,464.793094,111.915260,31.000000,690.527274
0.054384,0.188754,2.463987,0.013420,3.556437,0.193101,7.218758,0.008165,0.011174,0.163464,1.194555,0.236892,0.000234,0.180703,0.517447,0.289969,0.127273,83.581281,460.842148,124.016640,24.000000,690.457478
0.052550,0.051400,1.478069,0.049001,2.594109,0.193305,7.230320,0.007206,0.014656,0.121677,1.197112,0.247179,0.000281,0.233837,0.447701,0.329789,0.133333,85.618476,460.037099,122.721923,25.000000,690.390911
0.026688,0.001190,2.385248,0.001935,2.581531,0.186264,7.810176,0.002109,0.000728,0.167961,1.505017,0.192747,0.000386,0.219652,0.242540,0.336538,0.117990,84.221300,426.523733,123.741151,32.000000,690.284742
0.042805,0.034165,2.157147,0.079758,2.596024,0.196540,7.198987,0.000000,0.005101,0.161581,0.191033,0.271366,0.000402,0.275656,0.297355,0.341474,0.152825,85.997782,462.523507,124.083083,29.000000,690.277657
0.000000,0.052272,3.055219,0.000000,2.663529,0.182452,7.252481,0.003138,0.000000,0.163650,1.180990,0.264758,0.000000,0.226136,0.229579,0.329344,0.101200,84.295251,459.749194,118.195420,24.000000,689.886128
0.042785,0.000000,2.437885,0.014197,2.594060,0.182858,7.211081,0.008488,0.011251,0.067839,1.235468,0.131292,0.000017,0.224717,0.360018,0.355630,0.090191,85.032224,460.216940,124.022774,24.000000,689.701985
0.040520,0.050422,4.416379,0.012570,2.457068,0.181536,6.889274,0.002684,0.010554,0.154399,1.126599,0.155333,0.000150,0.216580,0.329156,0.306471,0.100306,83.550000,449.235476,124.120529,25.000000,689.329754
0.042799,0.052382,2.465329,0.147752,2.586898,0.195580,7.016396,0.000186,0.021991,0.158371,1.175179,0.185840,0.000060,0.267172,0.316575,0.324422,0.154618,84.888452,444.670948,129.699039,27.000000,689.201258
0.030375,0.058472,2.463327,0.062852,2.593678,0.191954,7.216830,0.001177,0.079267,0.162442,1.185163,0.156283,0.000068,0.225219,0.308955,0.342131,0.093850,84.827959,459.227920,130.197903,31.000000,689.157401
